part_num	name	class	stock
973pr2615c01	Torso Simpsons Vest over Flesh Top Print / Yellow Arms with Flesh Short Sleeves / Yellow Hands	Minifigs	1
973pr2616c01	Torso Simpsons Police Shirt with Silver Badge and Black Necktie Print / Blue Arms with Light Yellow Ovals / Yellow Hands	Minifigs	9
973pr2618c01	Torso Simpsons Shirt Open Collar with Gray Belt with Red Buckle Print / Medium Azure Arms / Yellow Hands	Minifigs	5
973pr2620c01	Torso Clone Trooper Armour with Orange Markings and Weathering Print / Orange Arms / Black Hands	Minifigs	8
973pr2622c01	Torso Airborne Clone Trooper Armour with Orange Markings and Dark Tan Belt Print / White Arm Left / Orange Arm Right / Black Hands	Minifigs	6
973pr2623c01	Torso Neimoidian Warrior Armour Print / Dark Brown Arms / Olive Green Hands	Minifigs	1
973pr2625c01	Torso Lab Coat with Pockets over Bright Green Shirt Print (Doc Ock) / White Arms / Yellow Hands	Minifigs	6
973pr2626c01	Torso Spider-Man Tank Top with Web Face in Heart Print (Mary Jane 5) / Light Flesh Arms / Light Flesh Hands	Minifigs	9
973pr2628c01	Torso Jacket with Brown Strap and Silver Buttons and Belt Buckle with Hydra Logo Print / Black Arms / Black Hands	Minifigs	9
973pr2629c01	Torso Muscles Outline with Yellow Harness Straps and Utility Belt Print / Dark Green Arms / Yellow Hands	Minifigs	6
973pr2630c01	Torso Armor White with Black Muscles Outline and White Belt Print / Red Arms / Pearl Gold Hands	Minifigs	5
973pr2631c01	Torso Muscles Outline with Reddish Brown Belts with Gold Buckles Print / Dark Blue Arms / White Hands	Minifigs	4
973pr2633c01	Torso Wrinkled Gray Robes Print / Dark Bluish Gray Arms / Light Flesh Hands	Minifigs	8
973pr2635c01	Torso Front and Back Muscles Outline with White Star, Red and White Stripes and Brown Utility Belt Print / Blue Arms / Red Hands	Minifigs	7
973pr2636c01	Torso Armor with Silver Circles and Gold Belt Print (Thor) / Light Bluish Gray Arms / Light Flesh Hands	Minifigs	4
973pr2638c01	Torso SW Jedi Robe, Reddish Brown Belt Print (Anakin Clone Wars) / Dark Brown Arms / Black Hands	Minifigs	5
973pr2639c01	Torso SW Armor Clone Trooper with Red Shock Trooper Markings Print / Red Arms / Black Hands	Minifigs	5
973pr2641c01	Torso Arctic Explorer Logo with Zipper and White Fur Trim Print / Orange Arms / Blue Hands 	Minifigs	7
973pr2642c01	Torso Female Top with Lime Rays, 'Fabuland' Text, and Monkey Face Print / Lime Arms / Yellow Hands	Minifigs	9
973pr2643c01	Torso Santa Jacket with White Trim and SW Darth Vader Print / Red Arms / White Hands	Minifigs	4
973pr2648c01	Torso SW Wrap-Around Tunic and Utility Belt with Large Pouch, Light Folds Print / White Arms / Light Flesh Hands	Minifigs	4
973pr2650c01	Torso Space Classic Moon with Simulated Wear Print / Blue Arms / Blue Hands	Minifigs	7
973pr2652c01	Torso Female Armor with Dark Purple Belt with Gray Clasp Print / Black Arms / Dark Bluish Gray Hands 	Minifigs	9
973pr2653c01	MINI UPPER PART NO.2653	Minifigs	7
973pr2654c01	MINI UPPER PART NO.2654	Minifigs	2
973pr2655c01	Torso Tank Top with Dark Tan Stains Print / Light Flesh Arms / Light Flesh Hands	Minifigs	5
973pr2656c01	Torso Strapped Armor Plates with Brown Belt with Red Clasps Print / Green Arms / Green Hands	Minifigs	8
973pr2658c01	Torso Robot with Armor, Kraang and Control Harness Print / Light Bluish Gray Arms / Dark Bluish Gray Hands	Minifigs	6
973pr2660c01	Torso Vest with Copper Tiger Armor with Blue Round Jewel (Chi) Print / Trans-Light Blue Arm Left / White Arm Right / Dark Azure Hand Left / Light Bluish Gray Hand Right	Minifigs	0
973pr2661c01	Torso Arctic Explorer Logo Female with Zipper and White Fur Trim Print / Orange Arms / Blue Hands 	Minifigs	7
973pr2663c01	Torso Feathers, Sand Green Sash, White Bones, Purple Sinew Patches and Blue Round Jewel (Chi) Print / White Arms / Dark Bluish Gray Hands 	Minifigs	9
973pr2664c01	Torso Vest with Straps, Pendants with Blue Chi Print / Trans-Light Blue Arm Left / Dark Bluish Gray Arm Right / Dark Azure Hand Left / Light Bluish Gray Hand Right	Minifigs	8
973pr2665c01	MINI UPPER PART NO 2665	Minifigs	5
973pr2666c01	Torso Vest with Dark Red and Gold Armor with Scales and Fire Chi Emblem Print / Light Bluish Gray Arms / White Hands	Minifigs	0
973pr2668c01	Torso Vest with Dark Red and Gold Armor with Scales and Fire Chi Emblem Print / Olive Green Arms / Dark Green Hands	Minifigs	1
973pr2669c01	Vest with Dark Red and Gold Armor with Scales and Fire Chi Emblem Print / Tan Arms / White Hands	Minifigs	0
973pr2670c01	Torso Vest with Dark Red and Gold Armor with Scales and Fire Chi Emblem Print / Black Arms / Dark Purple Hand Right / Flat Silver Hook Left 	Minifigs	4
973pr2671c01	Torso Vest with Dark Red and Gold Armor with Scales and Fire Chi Emblem Print / Black Arms / Dark Bluish Gray Hands	Minifigs	4
973pr2672c01	Torso Light Bluish Gray Scaled Armor, Copper Key Pendants and Blue Round Jewel (Chi) Print / Dark Tan Arms / White Hands 	Minifigs	4
973pr2673c01	Torso Black Tiger Stripes, Dark Red and Gold Armor and Fire Chi Emblem Print / Orange Arms / White Hands	Minifigs	0
973pr2674c01	Fur with Ragged Brown Top and Blue Chi Print / Trans-Light Blue Arm Left / Tan Arm Right / Dark Azure Hand Left / Reddish Brown Hand Right 	Minifigs	2
973pr2675c01	Torso Black Leopard Spots, Dark Red Straps and Fire Chi Emblem Print / Yellow Arms / White Hands 	Minifigs	7
973pr2676c01	Torso Dark Red and Gold Armor and Fire Chi Pendant with Chain Print / Red Arms / Yellow Hands	Minifigs	2
973pr2677c01	Torso Chima Female Copper Breastplates, Chains and Blue Round Jewel (Chi) Print / Dark Bluish Gray Arms / Reddish Brown Hands 	Minifigs	7
973pr2678c01	Torso Aviator Jacket with Orange Parachute and Straps, Arctic Explorer Logo on Reverse Print / Reddish Brown Arms / Black Hands	Minifigs	6
973pr2679c01	Torso Female with Dark Red and Gold Armor with Scales and Fire Chi Emblem Print / Tan Arms / White Hands	Minifigs	0
973pr2680c01	Torso Vest with Dark Red and Gold Armor with Scales and Fire Chi Emblem Print / White Arms / Yellow Hands	Minifigs	1
973pr2681c01	Torso Ninjago Shoulder Armor with Silver Belts and Ice Power Emblem Print / White Arms / Black Hands	Minifigs	2
973pr2682c01	Torso Ninjago Shoulder Armor with Dark Green Belts and Dragon Emblem Print / Dark Green Arms / Black Hands	Minifigs	2
973pr2683c01	Torso Ninjago Gold Skeleton Print / Black Arms / Black Hands 	Minifigs	2
973pr2684c01	Torso Ninjago Female Samurai Armor with Gold Buckles and Flames Print / Red Arms / Black Hands	Minifigs	8
973pr2685c01	Torso Vest with Belt, Suspenders and Fire Chi Emblem Print / Dark Bluish Gray Arms / Yellow Hands	Minifigs	6
973pr2686c01	Torso Armor, Chains and Blue Chi Print / Trans-Light Blue Arm Left / Lt Bluish Gray Arm Right / Dark Azure Hand Left / Dk Bluish Gray Hand Right	Minifigs	1
973pr2687c01	Torso Feathers, Scars and Blue Chi Print / Trans-Light Blue Arm Left / Dk Bluish Gray Arm Right / Dark Azure Hand Left / Lt Bluish Gray Hand Right	Minifigs	5
973pr2688c01	Torso Tiger Fur with Chains, Spiked Collar, Padlock and Blue Round Jewel (Chi) Print / Light Bluish Gray Arms / White Hands	Minifigs	9
973pr2689c01	 Torso Adventurers Desert Safari Shirt, Yellow Neck, Red Bandana, Reddish Brown Gun Print / Tan Arms / Yellow Hands	Minifigs	1
973pr2690c01	Torso Jumpsuit with Zipper, Harness Straps, Altimeter and Brown Belt Print / Bright Green Arms / Bright Green Hands	Minifigs	7
973pr2691c01	Torso Robot with Kraang and Control Harness Print / Medium Blue Arms / Light Bluish Gray Hands	Minifigs	4
973pr2692c01	Torso Train, Safety Vest with Train Logo Print on Both Sides / Olive Green Arms / Yellow Hands	Minifigs	2
973pr2693c01	Torso Lab Coat with Pockets and ID Badge over Orange Sweater, Arctic Explorer Logo on Reverse Print / White Arms / Yellow Hands	Minifigs	4
973pr2694c01	Torso Business Suit and Tie with Breathing Apparatus and Octan Logo Print / Black Arms / Light Bluish Gray Hands	Minifigs	9
973pr2695c01	Torso Turtle Shell with Gauge and Purple Diving Bottles Print / Bright Green Arms / Bright Green Hands	Minifigs	0
973pr2696c01	Torso Turtle Shell with Gauge and Blue Diving Bottles Print / Green Arms / Green Hands	Minifigs	9
973pr2697c01	Torso SW Darth Vader Imperial Star Destroyer Print / Black Arms / Black Hands 	Minifigs	5
973pr2698c01	Torso SW Armor Stormtrooper, Black Pocket Device and Tan Dirt Stains Print / White Arms / Black Hands 	Minifigs	9
973pr2699c01	Torso SW Hooded Coat over Tan Jedi Robe with Undershirt and Belt Print (SW Obi-Wan) / Dark Brown Arms / Light Flesh Hands 	Minifigs	9
973pr2700c01	Torso SW Rebel Vest with General Insignia Print / Tan Arms / Light Flesh Hands	Minifigs	2
973pr2705c01	Torso Muscles Outline with Black Suit Print / Bright Light Orange Arms / Reddish Brown Hands	Minifigs	7
973pr2706c01	Torso Armor with Dark Purple Belt with Silver Clasp, Dark Bluish Gray Trim Print / Black Arms / Dark Bluish Gray Hands	Minifigs	4
973pr2707c01	Torso Jacket with 4 Pockets, Silver Buttons and Zipper Print / Dark Blue Arms / Light Flesh Hands	Minifigs	0
973pr2708c01	Torso Jacket with Straps, Belt with Pouches and Plaid Bandana Print / Black Arms / Dark Bluish Gray Hands	Minifigs	9
973pr2709c01	Torso Turtle Shell with Dark Brown Belts, Sunglasses and Orange Scarf Print / Olive Green Arms / Olive Green Hands	Minifigs	7
973pr2710c01	MINI UPPER PART NO.2710	Minifigs	1
973pr2711c01	MINI UPPER PART NO.2711	Minifigs	4
973pr2712c01	Torso Turtle Shell with Dark Brown Belts, Silver Buckles and Dark Red Scarf Print / Dark Green Arms / Dark Green Hands	Minifigs	4
973pr2713c01	MINI UPPER PART NO 2713	Minifigs	4
973pr2715c01	Torso Female Jumpsuit with Zipper, White and Gold Markings and Classic Space Logo Print / Blue Arms / Blue Hands	Minifigs	0
973pr2716c01	Torso SW Jacket with Silver Side Buttons Print (Bith Musician) / Black Arms / Tan Hands	Minifigs	4
973pr2717c01	Torso SW Vest with Pockets and Medium Blue Shirt Print (Greedo) / Medium Azure Arms / Sand Green Hands 	Minifigs	3
973pr2718c01	Torso Alien with Dark Blue Muscles Outline and White Edges Pattern / Trans-Medium Blue Arms / White Hands	Minifigs	7
973pr2719c01	MINI UPPER PART NO.2719	Minifigs	0
973pr2720c01	Torso SW Jawa with Dark Brown Pouches and Black and Gold Straps Print / Reddish Brown Arms / Dark Brown Hands 	Minifigs	6
973pr2721c01	Torso SW C-3PO with Red and White Wires, Oil Stains and Silver Robot Limiter Print / Pearl Gold Arms / Pearl Gold Hands 	Minifigs	3
973pr2723c01	Torso SW Jawa with Dark Brown and Black Pouches and Straps Print / Reddish Brown Arms / Dark Brown Hands	Minifigs	7
973pr2724c01	Torso SW Armor Clone Trooper with Dark Tan Diagonal Belt Print (Jek-14) / Trans-Light Blue Arm with Lightning Bolts Left / White Arm Right / Light Bluish Gray Hands	Minifigs	0
973pr2725c01	Torso SW Open Robe, Dark Tan Undershirt and Belt with Buckle and Pouch Print / Tan Arms / Light Flesh Hands	Minifigs	7
973pr2726c01	Torso Safety Vest with Reflective Crossed Stripes over Blue Shirt Print / Blue Arms / Light Bluish Gray Hands	Minifigs	0
973pr2727c01	Torso Muscles Outline with Dark Brown Center and Red Belt with Buckle Print / Light Flesh Arms / Dark Brown Hands	Minifigs	6
973pr2728c01	Torso SW Rebel B-wing Pilot with Dark Tan Front Panel with Breathing Apparatus Print / Light Bluish Gray Arms / Black Hands	Minifigs	7
973pr2729c01	Torso Female with Yellow Cross Emblem and Reddish Brown Belt Print / Reddish Brown Arms / Reddish Brown Hands	Minifigs	1
973pr2731c01	Minifig Torso (Magneto)	Minifigs	9
973pr2732c01	Torso SW RA-7 with Peeling Paint Print / Dark Bluish Gray Arms / Dark Bluish Gray Hands 	Minifigs	2
973pr2734c01	Torso SW Jedi Robe, Dark Tan Belt and Reddish Brown Undershirt Print (Ithorian Jedi) / Medium Dark Flesh Arms / Medium Dark Flesh Hands 	Minifigs	4
973pr2735c01	orso Bare Chest with Muscles and Red Tattoo with Minifig Heads Print / Light Bluish Gray Arms with Red Tattoo Print / Light Bluish Gray Hands	Minifigs	3
973pr2736c01	Torso Female Jacket Open Collar with Silver Buttons and Gold Badge, Lime Chest Print / Dark Red Arms / Reddish Brown Hands	Minifigs	3
973pr2737c01	Torso Jacket with Silver Side Buttons and Gold Badge Print / Dark Red Arms / Reddish Brown Hands	Minifigs	9
973pr2739c01	Torso Spacesuit with Silver Zipper and Orange Harness Print / Dark Tan Arms / Dark Bluish Gray Hands	Minifigs	0
973pr2740c01	Torso Female Toga with Gold Trim and Large Belt Print / Yellow Arms with Gold Wristbands Print / Yellow Hands	Minifigs	5
973pr2741c01	Torso Lace-up Shirt with Moon and Stars and Gold Rope Belt Print / Blue Arms / Yellow Hands	Minifigs	0
973pr2742c01	Torso Torn Tank Top with Ammunition Belt over Dark Brown Shirt Print / Yellow Arms with Dark Brown Short Sleeves Print / Yellow Hands	Minifigs	9
973pr2743c01	Torso Open Shirt with Frills, Red Waist Sash and Gold Helm Buckle Print / White Arms / Yellow Hands	Minifigs	7
973pr2744c01	Torso Purple and Bright Light Orange Jester Collar Print / Bright Light Orange Arm Left / Dark Purple Arm Right / Yellow Hands	Minifigs	8
973pr2745c01	Torso Belly Bump and Pig Tail on Reverse Print / Bright Pink Arms / Black Hands	Minifigs	1
973pr2746c01	Torso Armor Plate Dark Brown with Copper Rivets Print / Dark Red Arms / Yellow Hands	Minifigs	1
973pr2747c01	Torso Female Dress with Lavender Embroidery, White Trim and Gold Necklace Print / Lavender Arms / Yellow Hands	Minifigs	4
973pr2748c01	Torso Polo Shirt with Red and White Collar, Pizza Sauce Stains on Front Print / Yellow Arms with Green Short Sleeves Print / Yellow Hands	Minifigs	1
973pr2749c01	Torso Shirt with Light Bluish Gray Collar and 'PLAYER 1' Print / Light Bluish Gray Arms with Black Short Sleeves Print / Yellow Hands	Minifigs	1
973pr2750c01	Torso Female Jacket with Buttons, Spider in Pocket Print / Black Arms / White Hands	Minifigs	4
973pr2751c01	Torso Shirt with 3 Buttons and Brown Suspenders Print / Tan Arms / Yellow Hands	Minifigs	0
973pr2752c01	Torso Mermaid Fringed Crop Top Print / Yellow Arms with Light Aqua Short Sleeves Print / Yellow Hands	Minifigs	6
973pr2753c01	Torso Leather Jacket with Silver Studs and Buckle, Hairy Chest Print / Black Arms with Silver Studs Print / Yellow Hands	Minifigs	3
973pr2754c01	Torso Bare Chest with Muscles Outline, No Clavicles Print / Yellow Arms / Yellow Hands	Minifigs	4
973pr2755c01	Torso Sand Blue Armor Breastplate with Blue and Red General Insignia Print (SW General Veers) / Dark Bluish Gray Arms / Black Hands	Minifigs	3
973pr2756c01	MINI UPPER PART NO. 2756	Minifigs	8
973pr2757c01	Torso Armor with Black and Red Lines on Chest and Silver Belt with Red Buckle Print / Light Bluish Gray Arms / Dark Bluish Gray Hands	Minifigs	9
973pr2758c01	Torso Bulletproof Vest with Ultra Agents Logo over Shirt and Blue Tie Print / White Arms / Yellow Hands	Minifigs	3
973pr2759c01	MINI UPPER PART NO. 2759	Minifigs	8
973pr2760c01	Torso SW AT-AT Driver with Sand Blue Vest and Bib with Breathing Apparatus Print / Sand Blue Arms / Light Bluish Gray Hands	Minifigs	9
973pr2761c01	Torso SW Armor Snowtrooper Commander Print / White Arms / White Hands	Minifigs	1
973pr2762c01	Torso Jacket with Pockets over White Sweater, Arctic Explorer Logo on Reverse Print / Orange Arms / Yellow Hands	Minifigs	5
973pr2763c01	Torso SW Imperial Officer 5 Print / Dark Bluish Gray Arms / Black Hands 	Minifigs	1
973pr2764c01	Torso SW Imperial Crew Uniform with Black Belt Print / Light Bluish Gray Arms / Light Flesh Hands	Minifigs	8
973pr2766c01	MINI UPPER PART NO 2766	Minifigs	1
973pr2767c01	Torso SW Armor Stormtrooper, Detailed Armor Print without Shoulder Belts / White Arms / Black Hands	Minifigs	3
973pr2768c01	Torso SW Imperial Crew Uniform Print / Black Arms / Black Hands Hands 	Minifigs	0
973pr2769c01	Torso SW Shirt with Diagonal Black Belt and Dark Green Pad Print (Kanan Jarrus) / Olive Green Arm Left / Dark Green Arm Right / Black Hands	Minifigs	4
973pr2771c01	Torso Agents Robot with Furnace with Gauge and Piping Print / Dark Bluish Gray Arms / Red Hands	Minifigs	2
973pr2772c01	Torso Protective Suit with Back Zipper and Astor City 'AC' Print / White Arms / Black Hands	Minifigs	5
973pr2773c01	Torso Female Lime Ripped Shirt with Black Toxic Symbol and Studded Collar Print / Yellow Arms / Yellow Hands	Minifigs	7
973pr2774c01	MINI UPPER PART NO.2774	Minifigs	5
973pr2775c01	Torso Jacket with Silver and Medium Azure Trim, Dark Pink Shirt and Black Tie Print (Caila Phoenix) / Black Arms / Yellow Hands	Minifigs	4
973pr2776c01	MINI UPPER PART NO.2776	Minifigs	2
973pr2777c01	Torso Lab Coat with Pockets over Blue Vest and Shirt, ID Badge with Ultra Agents Logo Print (Christina Hydron) / White Arms / Yellow Hands	Minifigs	9
973pr2778c01	Torso Open Jacket over Dark Green Shirt with Lime Pixelated Alien Print / Black Arms / Lime Hands	Minifigs	9
973pr2779c01	Torso Bare Chest with Muscles Outline and Red Belt with X-Men Logo Belt Buckle Print / Dark Blue Arms / Bright Light Orange Hands	Minifigs	8
973pr2780c01	MINI UPPER PART NO 2780	Minifigs	7
973pr2781c01	Torso Agents Suit with Ultra Agents Logo and Gold Tie Print / Black Arms / Light Bluish Gray Hands	Minifigs	9
973pr2782c01	Torso Armor Plate with Straps and Nova Corps Markings Print / Blue Arms / Dark Bluish Gray Hands	Minifigs	2
973pr2783c01	Torso Armor with Silver Exoskeleton and Dark Red Claw Scratch Marks Print / Dark Bluish Gray Arms / Black Hands	Minifigs	0
973pr2784c01	Torso Open Zipper Jacket over Gray Shirt with Silver Rivets and Leather Straps, Sling Bag on Back Print / Dark Red Arms / Black Hands	Minifigs	0
973pr2785c01	Torso Female Purple Armor with Dark Blue Belt Print / Flat Silver Arm Left / Blue Arm Right / Dark Purple Hands 	Minifigs	4
973pr2786c01	Torso Robes with Silver Trim over Armor and Dark Red Wounds Print / Black Arms / Blue Hands	Minifigs	3
973pr2787c01	Torso Spacesuit with Brown and Orange Straps and Green Light on Reverse Print / Dark Bluish Gray Arms / Dark Bluish Gray Hands	Minifigs	1
973pr2788c01	Torso Vest with Vertical Pocets, Dark Orange Undershirt and Bird Logo on Back Print (SW Ezra Bridger) / Dark Orange Arms / Light Flesh Hands	Minifigs	3
973pr2789c01	MINI UPPER PART NO. 2789	Minifigs	0
973pr2790c01	MINI UPPER PART NO. 2790	Minifigs	8
973pr2791c01	SW Space Jumpsuit with Bark Brown, Dark Tan Belt and Neck Plate Print (Zeb Orrelios) / Medium Lavender Arms / Light Bluish Gray Hands	Minifigs	1
973pr2792c01	Torso Female Space Jumpsuit with Orange Belt and Silver Neck Plate Print (SW Hera Syndulla) / Dark Tan Arms / Dark Brown Hands	Minifigs	9
973pr2795c01	Torso SW Armor Stormtrooper, Detailed Armor Print without Shoulder Belts (Rebels Cartoon Style) / White Arms / Black Hands	Minifigs	3
973pr2797c01	Torso LotR Robe with Woven Gold Strips and Dark Red Belt Print (Elrond) / Pearl Gold Arms / Light Flesh Hands	Minifigs	1
